sample_id,ME_um5_green,ME_um0_grey,ME_um1_turquoise,ME_um3_brown,ME_um8_pink,ME_um9_magenta,ME_um6_red,ME_um2_blue,ME_um4_yellow,ME_um7_black
AC24BRTL003588,0.07820129822720254,-0.04864883805009102,-0.07171896985817684,0.012127056459013439,0.030268825175824278,0.04053771737471774,-0.046798969067090995,-0.015606397835600631,-0.0665023017126391,-0.048342180578261965
AC24BRTL003649,0.015778696409413703,0.025556783963338783,0.048010846216161064,0.054614024559505314,0.07529546263408068,0.06544082868867217,0.009151907940166673,-0.016520859797877947,-0.04768926827978528,-0.029689210914516623
AC24BRTL003659,-0.00281045602477659,0.02524290503787761,0.05843331871893795,0.03360269712225781,0.06408959497583218,0.04804673996605778,-0.0026006321070778425,-0.03981714108050427,-0.052792520791819696,-0.03290540162825898
AC24BRTL003666,-0.02890254192729104,-0.010637198402766833,0.04611159927589264,0.008142218193644388,0.06328473346376706,0.02668262210930843,-0.009968046729034993,-0.054820887900281584,-0.07265702914406265,-0.041266933339409395
AC24BRTL003673,0.0031132370315429857,3.0258341854205045e-4,0.05955182653340132,0.03526758666782083,0.0591691912657237,0.046302745832126214,-0.0074711625051527165,-0.04914070861840212,-0.05142799590800264,-0.03440748882137738
AC24BRTL003684,0.03936387530136305,0.007470195392586702,0.043949093175102164,0.032402127385610414,0.07793184717230801,0.04982769260217966,-0.016689964889945254,-0.040873516303214674,-0.04611824610083897,-0.03416464400446864
AC24BRTL003690,0.05702856072142468,-0.022599352036095057,-0.0167412823205729,0.022904697676032742,0.04750258187888481,0.05003261329903483,-0.005355028700650034,-0.0012106894662917026,-0.062250358687498175,-0.03203500105237543
AC24BRTL003757,-0.03416716166440935,-0.0036312411956381137,0.04619202053159991,0.03211241830159799,0.019381372119367943,0.04668789709145627,0.018082626532346952,-0.024545144878302994,-0.05298940213728379,-0.03900044036210466
AC24BRTL003841,-0.01403682951724701,0.030990602343455246,0.065380589962526,0.03509461419888769,0.06779799531625079,0.04731997213400613,0.004167764421087976,-0.0349021797620238,-0.0494758090267447,-0.032009111325330866
AC24BRTL003851,-0.013624357071119015,0.012714651914493382,0.06745332500426507,0.04604363038574034,0.06782399297318135,0.04147554243037507,0.01297764243998505,-0.009978871877932975,-0.05234876915057052,-0.05172494675193797
AC24BRTL003858,-0.014353050042355079,-0.003550508719290402,-0.01590452820849718,0.03494367310223501,0.021679624203812232,0.05725200949737501,-0.008954910499341679,0.020700205104541458,-0.0529631617439837,-0.03985748272828908
AC24BRTL003865,0.056811091764153394,-0.009913713048359996,-0.020116000148422384,0.026361696116869997,0.038871375189422665,0.0603679366352874,-0.02376798025332251,0.005116677270558051,-0.05543990301506111,-0.03676195674823101
AC24BRTL003876,0.0563286215267029,0.007912916439657126,-0.008543134517432526,0.033324975264375695,0.05331063957366586,0.05615698711841155,-0.029589626891402977,1.5988303663715738e-4,-0.050142536707021214,-0.03679661335207288
AC24BRTL003882,0.037732124593907276,-0.04634231646654262,-0.06509404542251979,0.007396061853523001,-0.006350182185042322,0.035761174972691365,-0.021094903733673218,0.03146494862421416,-0.06603330304992851,-0.03545990083700536
AC24BRTL003937,0.04934450073286259,0.05173222840803657,0.03545588862884351,0.0556403405609642,0.07982311722571717,0.05999650750887513,-6.200345707945894e-4,0.005336848622018254,-0.03095389475045749,-0.012210886335676243
AC24BRTL003949,0.006619819797116426,0.03729543893205345,0.051369786180333325,0.052852382831789016,0.0614984400819177,0.05723833106448169,0.013172625851220384,0.013014758280832359,-0.03660453637685385,-0.021671773103538527
AC24BRTL003961,0.05435557493739984,0.05463366397788119,-0.02142596293288693,0.046685156379086254,0.038562282937298825,0.05754276723709147,-0.01253809287386191,0.040439335886292935,-0.030989323764571464,-0.009529364693584692
AC24BRTL003973,0.06920060542456673,0.011230597232285486,-0.06392790128895864,0.03622634002502381,0.016135758040595388,0.05536145323107115,-0.03204154717758545,0.04655604975803639,-0.04223595557419681,-0.015405645155125982
AC24BRTL004033,0.025970803652577867,0.029677127198597192,0.030584911568566554,0.05530361514265231,0.0625747967522741,0.059901316756883614,0.008471813500620432,0.030015085928169084,-0.03614772396800978,-0.01936979452392136
AC24BRTL004043,0.003861973775697913,-0.00999269184985351,-0.02252601091260802,0.03843175840042287,0.02345052793071646,0.05330061603282197,-0.02266811307193849,0.031508288937036194,-0.05623411389177146,-0.028197132933821915
AC24BRTL004050,-0.023305502540363305,-2.663391990956916e-5,0.045284059011377706,0.02308350331273232,0.05643639488450836,0.03907576131275854,-0.013752167880030693,-0.05653148366567354,-0.054114867303453225,-0.03649345841394261
AC24BRTL004057,0.04478256879691668,-0.0012348409981511868,-0.07115182602705251,0.03808011674472619,1.0094883732461398e-4,0.0602879398436466,-0.02634934918207049,0.0572014691818239,-0.03625028811068766,-0.015849301960118127
AC24BRTL004067,0.013019386734001026,-0.036678250935752894,-0.09436164934652505,0.015744511074105117,0.003450498528598588,0.042416142339503186,-0.04072359706529192,0.037364046579207694,-0.06480874529001186,-0.05938689438243338
AC24BRTL004074,0.010098216890857145,0.015720740015167444,0.01840750050707406,0.03685015957637315,0.03732507981075007,0.05196697920318182,-0.0074006594679035115,4.223478496782104e-6,-0.047246763965633515,-0.023131532357478668
AC24BRTL004129,-0.025970188309138872,-0.012934875630176456,0.048815525613644536,0.040707693701291736,0.0374959904817547,0.0600309693760591,0.002719797443921971,-0.03970725615151237,-0.05158454587407733,-0.02851203573427269
AC24BRTL004141,-0.01946297249928363,-0.005439809168870483,0.03549567888535954,0.02842737075140457,0.04259476942432435,0.05194155547038109,-0.01152558304429819,-0.051910437654049506,-0.05139470066871345,-0.03281123267527025
AC24BRTL004153,0.033159913064778675,-0.020132291209872692,-0.029783460944062787,0.03503520385947138,0.01724733285760352,0.05874473208513392,-0.022636171340101666,-0.003785289496894949,-0.044351612960565855,-0.030191364393938033
AC24BRTL004165,0.04559578913522774,0.015602258928531008,-0.04618159286925096,0.03564575945922603,0.0235016336732154,0.06468893139290975,-0.027714643781667297,0.0034636976086786456,-0.042699487726413736,-0.01781088769927351
